"","scientificName","family","eventDate","decimalLongitude","decimalLatitude","basisOfRecord","date_year","individualCount","identifiedBy","datasetID","datasetName","dataset_id","institutionCode","ownerInstitutionCode","collectionCode","catalogNumber","occurrenceStatus","samplingEffort"
"100","Larus atricilla","Laridae","10/5/2017",-52.50756,5.155035,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113764","present",NA
"101","Larus atricilla","Laridae","10/5/2017",-53.04996,5.540692,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113783","present",NA
"102","Anous stolidus","Sternidae","9/26/2017",-51.02783,7.164425,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_111851","present",NA
"103","Anous stolidus","Sternidae","10/6/2017",-52.9861,7.69968,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_111865","present",NA
"104","Anous stolidus","Sternidae","9/30/2017",-52.89605,7.176807,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_111852","present",NA
"105","Anous stolidus","Sternidae","9/30/2017",-52.7841,7.911833,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_111867","present",NA
"106","Larus atricilla","Laridae","10/5/2017",-53.03258,5.538425,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113779","present",NA
"107","Anous stolidus","Sternidae","9/30/2017",-50.76344,5.800083,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_111839","present",NA
"108","Larus atricilla","Laridae","9/30/2017",-52.38608,5.033313,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113747","present",NA
"109","Larus atricilla","Laridae","9/30/2017",-52.38297,5.038255,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113749","present",NA
"110","Larus atricilla","Laridae","10/7/2017",-52.3171,5.012905,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113744","present",NA
"111","Fregata magnificens","Fregatidae","9/30/2017",-51.12439,5.490083,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_112849","present",NA
"112","Anous stolidus","Sternidae","10/4/2017",-50.98196,6.419393,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_111845","present",NA
"113","Fregata magnificens","Fregatidae","9/29/2017",-51.86943,5.063445,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_112843","present",NA
"114","Fregata magnificens","Fregatidae","10/4/2017",-52.31745,5.006827,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_112840","present",NA
"115","Larus atricilla","Laridae","10/5/2017",-53.28328,5.749298,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113805","present",NA
"116","Anous stolidus","Sternidae","9/30/2017",-52.81907,7.82605,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_111866","present",NA
"117","Fregata magnificens","Fregatidae","10/2/2008",-52.11032,5.03079,"HumanObservation",2008,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_745","present",NA
"118","Larus atricilla","Laridae","10/5/2017",-53.31354,5.575848,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113789","present",NA
"119","Anous stolidus","Sternidae","9/26/2017",-51.72288,6.547217,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_111846","present",NA
"120","Larus atricilla","Laridae","10/5/2017",-52.45474,5.03339,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113748","present",NA
"121","Larus atricilla","Laridae","10/5/2017",-52.66047,5.388422,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113768","present",NA
"122","Stercorarius skua","Stercorariidae","9/30/2017",-50.63308,5.93567,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_112040","present",NA
"123","Anous stolidus","Sternidae","10/1/2017",-52.12741,7.247523,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_111854","present",NA
"124","Sterna maxima","Sternidae","9/26/2017",-52.47814,5.263463,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_116947","present",NA
"125","Larus atricilla","Laridae","9/30/2017",-52.35159,5.092502,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113757","present",NA
"126","Larus atricilla","Laridae","10/5/2017",-53.04908,5.540573,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113782","present",NA
"127","Larus atricilla","Laridae","10/2/2017",-53.21352,5.608592,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113796","present",NA
"128","Larus atricilla","Laridae","10/2/2017",-52.99896,5.63784,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113799","present",NA
"129","Anous stolidus","Sternidae","10/1/2008",-53.33595,7.25691,"HumanObservation",2008,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_598","present",NA
"130","Larus atricilla","Laridae","9/30/2017",-52.37036,5.059435,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113751","present",NA
"131","Larus atricilla","Laridae","10/5/2017",-52.95291,5.616215,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113797","present",NA
"132","Anous stolidus","Sternidae","9/26/2017",-51.22921,6.752752,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_111847","present",NA
"133","Larus atricilla","Laridae","10/5/2017",-53.03821,5.53927,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113781","present",NA
"134","Sterna maxima","Sternidae","9/26/2017",-52.51928,5.197667,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_116945","present",NA
"135","Larus atricilla","Laridae","10/5/2017",-53.03401,5.538665,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113780","present",NA
"136","Larus atricilla","Laridae","10/5/2017",-52.9777,5.63547,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113798","present",NA
"137","Larus atricilla","Laridae","10/5/2017",-52.78806,5.473108,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113773","present",NA
"138","Larus atricilla","Laridae","9/30/2017",-52.3525,5.090883,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_113756","present",NA
"139","Anous stolidus","Sternidae","9/26/2017",-51.7069,7.643673,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_111864","present",NA
"140","Anous stolidus","Sternidae","9/26/2017",-51.86159,7.521408,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_111861","present",NA
"141","Sula dactylatra","Sulidae","10/5/2017",-53.05935,7.646233,"HumanObservation",2017,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_118510","present",NA
"142","Fregata magnificens","Fregatidae","10/6/2008",-53.24226,5.62513,"HumanObservation",2008,NA,NA,"1404","Observatoire Pelagis aerial surveys 2002-2018","2101d4c5-c20b-49c0-a44b-3d6484c4c891","PELAGIS","PELAGIS","1404","1404_949","present",NA
